country,country_id,unit_id,year,ets_coverage,treat_post,ets_country,emissions,gdp,log_gdp,log_gdp_2,n_na_years_within_unit,min_year_country_treat,max_year_country_treat,log_emissions
Slovakia,27,Slovakia_Unregulated,2014,Unregulated,0,1,2571.77177296535,84532913950,25.16040680966976,633.0460708280764,0,1992,2021,7.852350346181328
Slovakia,27,Slovakia_Regulated,2015,Regulated,1,1,63897.320595,88900883131,25.21078791339893,635.5838272143817,0,1992,2021,11.06503270826583
Slovakia,27,Slovakia_Unregulated,2015,Unregulated,0,1,2912.421156564559,88900883131,25.21078791339893,635.5838272143817,0,1992,2021,7.9767400268000905
Slovakia,27,Slovakia_Regulated,2016,Regulated,1,1,23548.627101,90629072614,25.23004088830048,636.554963225314,0,1992,2021,10.066822800547763
Slovakia,27,Slovakia_Unregulated,2016,Unregulated,0,1,2761.803486508223,90629072614,25.23004088830048,636.554963225314,0,1992,2021,7.923639182454764
Slovakia,27,Slovakia_Regulated,2017,Regulated,1,1,24682.430532000002,93291817009,25.258998234726068,638.0169918218946,0,1992,2021,10.113846955017955
Slovakia,27,Slovakia_Unregulated,2017,Unregulated,0,1,3255.271604371918,93291817009,25.258998234726068,638.0169918218946,0,1992,2021,8.088030993364917
Slovakia,27,Slovakia_Regulated,2018,Regulated,1,1,17664.433059,97051840806,25.298511113985874,640.0146645844668,0,1992,2021,9.779308465250482
Slovakia,27,Slovakia_Unregulated,2018,Unregulated,0,1,2623.684400380763,97051840806,25.298511113985874,640.0146645844668,0,1992,2021,7.872334868585316
Slovakia,27,Slovakia_Regulated,2019,Regulated,1,1,13065.217069999999,99497249379,25.323395836296683,641.2743766817682,0,1992,2021,9.477708792435903
Slovakia,27,Slovakia_Unregulated,2019,Unregulated,0,1,2535.9822508074444,99497249379,25.323395836296683,641.2743766817682,0,1992,2021,7.83833631663966
Slovakia,27,Slovakia_Regulated,2020,Regulated,1,1,10835.182384,96139533846,25.28906645070066,639.5368819479536,0,1992,2021,9.290553746685273
Slovakia,27,Slovakia_Unregulated,2020,Unregulated,0,1,2369.448769162719,96139533846,25.28906645070066,639.5368819479536,0,1992,2021,7.770412620225487
